alpha         energy       variance      time_used
  0.3      82.156875      59.318651       9.544893
 0.35      78.435775      23.477464       9.543598
  0.4      74.766321      6.9690566       9.543917
 0.45      74.872532      1.6067332        9.53139
  0.5             75  4.3110049e-10       9.529332
 0.55      75.536234      1.0335935        9.54278
  0.6       76.04479      4.1502428       9.537078
 0.65      78.731745      10.527808       9.888727
