alpha         energy       variance      time_used
  0.3       700.7181      7.4211422       9.814929
 0.35       317.7769     0.68462305       9.847678
  0.4      220.32437     0.29020412       9.762218
 0.45      190.17635     0.18993422       9.758712
  0.5      74.999946  2.4066503e-07       9.961702
 0.55     -2.3066731    0.031658672       9.663096
  0.6     -92.084955     0.31178616      10.152616
 0.65     -154.51501     0.56043392       9.597166
