alpha         energy       variance      time_used
  0.3      85.830231      22.472808       9.817659
 0.35      80.738301      10.574773       9.578582
  0.4      77.596441      4.2001925       9.533946
 0.45      75.735927     0.94445601       9.530128
  0.5             75  1.2823875e-10       9.534645
 0.55      74.908447     0.79009058       9.664155
  0.6      75.320325      2.9733687        9.52734
 0.65      76.200412      6.1120176       9.527632
