alpha         energy       variance      time_used
  0.3      85.184639      26.031455       9.848205
 0.35       79.97471      10.432885       9.870353
  0.4      76.918272      4.2865573       9.850271
 0.45      75.551347     0.87781935       9.856001
  0.5             75   2.237357e-10       9.864483
 0.55      75.326793     0.87785573       9.857019
  0.6      75.959702      2.9090102       9.851765
 0.65      77.441935      6.2683668       9.854636
