alpha         energy       variance      time_used
  0.3      1.7194075      0.3320884        0.16312
 0.35      1.5273303     0.14928963       0.161422
  0.4      1.5036953    0.052609941       0.162633
 0.45      1.4748543    0.010108179       0.161982
  0.5            1.5              0       0.162706
 0.55      1.4874459    0.021557248       0.163129
  0.6       1.519293    0.044202766       0.164072
 0.65      1.5846853    0.071668556       0.163268
