alpha         energy       variance      time_used
  0.3      805.87933      3762.1596       30.26395
 0.35       770.8537      1372.8181      30.084322
  0.4      752.49113      479.04544      30.100581
 0.45      747.10306      83.316341      30.098376
  0.5      750.00003  1.4121761e-05       30.14355
 0.55      759.35075      52.050478      30.081979
  0.6      773.40978      176.16253      30.233624
 0.65      791.25404      340.80352       30.83328
