alpha         energy       variance      time_used
  0.3      17.065739      4.8315005       7.729831
 0.35      15.961413       1.849619        7.72345
  0.4      15.401932     0.74543239       7.721938
 0.45      15.099345     0.16836092       7.723902
  0.5             15   2.245315e-12       7.731341
 0.55      15.055482     0.14315144       7.721259
  0.6      15.215682     0.50792336       7.726205
 0.65      15.419682      1.0382837       7.723481
