alpha         energy       variance      time_used
  0.3      17.014575       4.403377        7.60272
 0.35      15.982034      1.9990887       7.596886
  0.4      15.339393     0.74544817       7.600998
 0.45      15.084012       0.164175       7.606579
  0.5             15  3.1519676e-11       7.606876
 0.55      15.072338     0.13531069       7.597481
  0.6      15.255245     0.50044108       7.602806
 0.65      15.510152      1.0597762       7.597589
