alpha         energy       variance      time_used
  0.3      10.839947      2.5603738       0.155967
 0.35      10.730699      1.4825512       0.156014
  0.4      10.190974     0.43726058       0.155932
 0.45      10.072837    0.097904559       0.155965
  0.5             10              0       0.156025
 0.55      10.066518    0.094819357       0.155917
  0.6      10.118266     0.30393498       0.157531
 0.65       10.26499     0.87515135       0.157482
