alpha         energy       variance      time_used
  0.3      1.7048663     0.42764067        7.25868
 0.35      1.6006434     0.20169527       7.242964
  0.4      1.5362415    0.074497779       7.386086
 0.45      1.5083769    0.016593094        7.41032
  0.5            1.5              0       7.175287
 0.55      1.5068599    0.013590763       7.124219
  0.6      1.5263216    0.049424396       7.127534
 0.65      1.5533522     0.10477093        7.12199
