alpha         energy       variance      time_used
  0.3     0.58074033     0.12547847       0.015521
 0.35      0.5000692    0.036206859       0.015742
  0.4     0.48088409    0.014018558       0.015616
 0.45     0.48165664   0.0021419452       0.015783
  0.5            0.5 -3.0531133e-16       0.015581
 0.55     0.49848394   0.0036827068       0.020792
  0.6     0.52533887    0.011279253       0.015882
 0.65     0.54889904    0.018503475       0.015835
