alpha         energy       variance      time_used
  0.3       85.80241      23.170435       1.067481
 0.35      79.811882      8.3999933       1.072758
  0.4      76.796021      4.0719313       1.096714
 0.45      75.500863     0.88545661       1.066233
  0.5             75  6.3664629e-12       1.054625
 0.55      75.527057     0.71962459       1.043427
  0.6      75.909247      2.2021282       1.046685
 0.65      77.719044      4.0979856        1.04384
