alpha         energy       variance      time_used
  0.3      55.940386      13.381009       0.784416
 0.35      53.542722      4.8624249       0.780285
  0.4      51.378361      2.2986585       0.781829
 0.45      50.327273     0.62025141       0.782244
  0.5             50              0       0.783711
 0.55      50.164612      0.4750386       0.781259
  0.6      50.739226      1.5115329       0.782567
 0.65      51.989821      3.2721896       0.780233
