alpha         energy       variance      time_used
  0.3       113.0337      29.225702       1.636829
 0.35       106.6058      12.197971        1.61572
  0.4       102.3737      5.3742867        1.56957
 0.45      100.29445      1.3997297       1.590017
  0.5            100              0        1.60611
 0.55      100.35347      0.7014966       1.610294
  0.6      101.56699      3.0007501       1.568517
 0.65      103.82495      6.7644793       1.577163
