alpha         energy       variance      time_used
  0.3     0.54169817     0.12330429       0.016722
 0.35     0.51684232    0.043479581       0.016478
  0.4     0.56695071    0.043035611       0.015595
 0.45     0.53045479    0.010407422       0.015521
  0.5            0.5              0       0.015508
 0.55     0.48582619   0.0070456388       0.015532
  0.6     0.53207022   0.0075121618       0.015545
 0.65     0.52162323    0.029236468        0.01554
