alpha         energy       variance      time_used
  0.3      1.7015718     0.42855385       7.291576
 0.35        1.59548     0.19749772       7.526599
  0.4      1.5364555    0.074449387       7.233474
 0.45      1.5076354    0.016531445       7.192488
  0.5            1.5  1.9939606e-13       7.190769
 0.55      1.5066899    0.013643122       7.187335
  0.6      1.5256834    0.050023104       7.188265
 0.65      1.5511791     0.10527639       7.184961
