alpha         energy       variance      time_used
  0.3      5.4107355     0.89080429       0.156455
 0.35      5.3458945     0.61601047       0.155435
  0.4      5.1304015     0.21155178       0.155327
 0.45      5.0450427    0.054523868       0.155476
  0.5              5              0       0.155406
 0.55      5.0445252    0.041035041       0.155526
  0.6      5.0166861     0.19909206       0.155606
 0.65      5.2212582     0.29798957        0.15533
