alpha         energy       variance      time_used
  0.3       27.61291      6.4352835       0.778084
 0.35       27.03503      3.5746268       0.780286
  0.4      25.706151      1.4455027       0.778087
 0.45       25.03803     0.19095217       0.778196
  0.5             25              0        0.79193
 0.55      25.180861     0.20240556       0.797227
  0.6      25.550536     0.84734103       0.795777
 0.65      25.792674      1.5730256       0.798687
