alpha         energy       variance      time_used
  0.3      169.55744      44.632675      11.672318
 0.35      159.68806      22.233429       11.68012
  0.4      153.61947      7.9612684      11.677287
 0.45      150.87522      1.7298071      11.672235
  0.5            150  1.5643309e-09      11.678074
 0.55       150.6261      1.3648652      11.677521
  0.6      152.67469      4.4891594      11.678717
 0.65      155.24182      11.274823      11.846193
