alpha         energy       variance      time_used
  0.3      11.510649       3.400544       0.166904
 0.35      10.751756      1.2475841       0.165442
  0.4      10.495321     0.66656346       0.166403
 0.45      10.003984    0.097738102       0.166189
  0.5             10 -7.9580786e-13       0.165062
 0.55      9.9911711     0.10981588       0.164405
  0.6      10.178755     0.34040883        0.16434
 0.65      10.481435     0.77710778       0.193929
