alpha         energy       variance      time_used
  0.3      5.8350351       1.186564       0.168193
 0.35      5.2677369     0.51420298       0.171658
  0.4      5.1966758     0.26611399       0.161303
 0.45      5.0278045    0.055846947       0.159731
  0.5              5  3.5527137e-14       0.160017
 0.55      5.0175791    0.042394381       0.159234
  0.6      5.0680336      0.2139578         0.1593
 0.65      5.0830786     0.36241451       0.161183
