alpha         energy       variance      time_used
  0.3      1.2844351      0.3079518       0.018369
 0.35      1.1283962      0.3483569        0.01559
  0.4      1.0297736     0.03358652       0.015634
 0.45     0.99840328   0.0081806379       0.015794
  0.5              1              0       0.015575
 0.55     0.98742728    0.011766411       0.015934
  0.6      1.0138521    0.037391608       0.015593
 0.65      1.0347202    0.054219468       0.015589
